order_id,day_id,missing_information,inserted_at,updated_at,order_items
4bmru8ani7411nc,0,False,2025-09-10 07:26:39.175Z,2025-09-15 10:12:02.300Z,"[{""order_item_id"":""hlmg31neyffeyk2"",""item_id"":""g72c5h3d2uuzy03"",""item_name"":""Klippekort 12"",""customizations"":[{""customization_id"":""7ye4ax0350blzqo"",""key"":""Kopp"",""value"":""Egen""}]}]"
4d4x7ekb3taopn4,0,False,2025-09-09 08:05:48.956Z,2025-09-15 10:12:02.248Z,"[{""order_item_id"":""6uol9temult1rvs"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[]}]"
4i3cdvs9g1tj8as,0,False,2025-09-09 10:06:21.758Z,2025-09-15 10:12:02.439Z,"[{""order_item_id"":""tswcdgtzles7dzz"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[]}]"
4nrizq4ne2s52ft,0,False,2025-09-10 08:32:47.438Z,2025-09-15 10:12:02.799Z,"[{""order_item_id"":""w4j78u4seqx7nak"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""wi5f0zy1sv46q8g"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""rcwmz0ywj5vo6nc"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""uipljwxdu1qydj0"",""key"":""Smak"",""value"":""Vanilje""}]}]"
4pl9px638b12wox,0,False,2025-09-08 09:46:20.663Z,2025-09-15 10:12:02.228Z,"[{""order_item_id"":""2ugpr9wlepdla6n"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
4qkwuc99358wpxn,115,False,2025-09-23 08:45:29.755Z,2025-09-23 09:00:57.573Z,"[{""order_item_id"":""5lbd027il8q11ek"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""0gomvpmxbvx7a1h"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""sostfk0pnzqukdi"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""xr83p4kubdhdvee"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""ql5m4e1bnvwz6nu"",""key"":""Annet"",""value"":""Klippekort""}]}]"
4snuzc81c0bjw0v,117,False,2025-09-18 07:20:54.743Z,2025-09-18 07:32:34.973Z,"[{""order_item_id"":""f8j31ldwwkodxse"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""v7dxs50ctsdmo1i"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""if89arlinfwom1u"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""gdhqlzrnxhppf0j"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""k7c33rvs8y9iyn1"",""key"":""Annet"",""value"":""Klippekort""}]}]"
4t2k1r4ofjxetm8,111,False,2025-09-23 08:40:47.128Z,2025-09-23 09:00:59.575Z,"[{""order_item_id"":""2um0bu9fjly15qq"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[{""customization_id"":""woq40x6obya4ydc"",""key"":""Kopp"",""value"":""Egen""}]}]"
4zrm1x5zpjtx4dl,0,True,2025-09-10 08:46:22.398Z,2025-09-15 10:12:02.753Z,"[{""order_item_id"":""9gsexkkvjgf020s"",""item_id"":""e195eyq18gweg0j"",""item_name"":""Iste, Pasjonsfrukt"",""customizations"":[]}]"
52poqbl1dcdx3op,0,False,2025-09-09 07:57:03.515Z,2025-09-15 10:12:02.093Z,"[{""order_item_id"":""tom6fr8si0p93y0"",""item_id"":""g3tdiflci9jhyng"",""item_name"":""Cortado"",""customizations"":[]}]"
55ftm99vbidze5c,136,False,2025-09-25 09:47:34.266Z,2025-09-25 09:58:56.504Z,"[{""order_item_id"":""ro1ie4y8qidjgc7"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""ri5otof31mcn76x"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
58pe7l2eo5lu9pz,124,False,2025-09-25 09:13:22.251Z,2025-09-25 09:17:42.705Z,"[{""order_item_id"":""gad52jv7vp8g0eu"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
5948u46ybvjboal,0,False,2025-09-10 08:35:28.729Z,2025-09-15 10:12:02.733Z,"[{""order_item_id"":""0sdyhyq71acaid7"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[]}]"
5bny62s94zkt8ty,115,False,2025-09-25 08:42:08.235Z,2025-09-25 08:50:33.152Z,"[{""order_item_id"":""dnrwg9fdc0gb427"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""um8tpr9y3f8q2ki"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""mqvp1yeezw8gjhp"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
5csun66nxka9mm5,127,False,2025-09-23 08:58:32.213Z,2025-09-23 09:03:51.419Z,"[{""order_item_id"":""mrw1kjoftv2bh93"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""2hn64gj33fh2ve2"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""h8do2wt87h9r4r8"",""key"":""Kopp"",""value"":""Egen""}]}]"
5e74jfpdau1xchs,0,False,2025-09-09 08:44:29.124Z,2025-09-15 10:12:02.160Z,"[{""order_item_id"":""wgbtdrxqk4whb0a"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
5lbkyjhtlthgrva,0,False,2025-09-09 10:24:03.052Z,2025-09-15 10:12:02.538Z,"[{""order_item_id"":""txgkmgm20kjo0sk"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""91ay0076fxjb59r"",""key"":""Kopp"",""value"":""Egen""}]}]"
5p3bg7ih71n0tm3,151,False,2025-09-15 09:47:24.031Z,2025-09-15 10:12:02.996Z,"[{""order_item_id"":""bxdaz8ju1rnvx16"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
5sk11rkrr4egack,0,False,2025-09-08 08:13:04.475Z,2025-09-15 10:12:01.825Z,"[{""order_item_id"":""bog5tv5u9ty2fgj"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""uloqvd65au7q3ls"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
5ux2699xuk7bo6f,119,False,2025-09-15 08:28:11.957Z,2025-09-15 10:12:02.613Z,"[{""order_item_id"":""7k2jmmdbsplx9x0"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""co2n7ehcai9zeb0"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
5y95lriq2g47svd,160,False,2025-09-22 09:57:03.711Z,2025-09-22 10:15:05.628Z,"[{""order_item_id"":""6s9azexspbonbkp"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]},{""order_item_id"":""f8uawmp6fktrvhu"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]},{""order_item_id"":""4qsw7owv1ulr1mm"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
5z8zk1ggu15lq87,0,False,2025-09-08 07:58:30.988Z,2025-09-15 10:12:01.790Z,"[{""order_item_id"":""xl89pidda0oj27v"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""49z0i5eh1me32f8"",""key"":""Smak"",""value"":""Salt karamell""}]},{""order_item_id"":""i6v6kify332abe2"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""4jjm7nus0flo59q"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""t4d96kk8zc40kb6"",""key"":""Kopp"",""value"":""Stor""}]}]"
6aylrz44qd3dxgy,0,False,2025-09-08 07:42:12.228Z,2025-09-15 10:12:01.780Z,"[{""order_item_id"":""hky6vhyc9811ojv"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
6cgf0afzzyj217p,143,False,2025-09-23 10:10:10.803Z,2025-09-23 10:20:28.992Z,"[{""order_item_id"":""hf5hvd8o3c08j9s"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[{""customization_id"":""rlu5hcfj3vd0t6o"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
6ck4qvpteblrmws,0,False,2025-09-10 08:17:32.454Z,2025-09-15 10:12:02.664Z,"[{""order_item_id"":""cphskxtr4tligjl"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[]}]"
6d33yi0148ku2d9,0,False,2025-09-10 06:44:18.225Z,2025-09-15 10:12:03.119Z,"[{""order_item_id"":""0cmbl2ghjh9pbu1"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""r4sz9aaa2323kri"",""key"":""Annet"",""value"":""Klippekort""},{""customization_id"":""utqfzbu7rzise6t"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
6fpb6bqexmgj0dk,233,False,2025-09-16 10:20:15.949Z,2025-09-16 10:27:25.371Z,"[{""order_item_id"":""oj91oz9f8etp0au"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""ogh9jbhwtybxkm6"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
6kyv1vnfwn9q7cn,115,False,2025-09-18 07:19:37.213Z,2025-09-18 07:32:35.939Z,"[{""order_item_id"":""yi51yvxms80l3c4"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""1m2atcfxxq19ivh"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""e7pakqo6lgta0d1"",""key"":""Kopp"",""value"":""Egen""}]},{""order_item_id"":""ma83rixiw6arm40"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""rbu6ono6j8tg0v8"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""sg4me4rlcliy63q"",""key"":""Kopp"",""value"":""Egen""}]}]"
6llflu5gnp5mzqy,108,False,2025-09-15 08:14:33.714Z,2025-09-15 10:12:03.160Z,"[{""order_item_id"":""aarqp9ehanmenno"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""gdyqxx3vlsyqzkr"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
6pqowdhmzx3ml3z,154,False,2025-09-22 09:49:45.049Z,2025-09-22 10:05:15.302Z,"[{""order_item_id"":""nmncrn6l1le4o6t"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]},{""order_item_id"":""9f2rnbxwki6eu71"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
6rr9ho3vdraxw2e,107,False,2025-09-18 07:13:32.145Z,2025-09-18 07:32:40.299Z,"[{""order_item_id"":""9mmbc8nnamt2ukb"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""frz5jb4vdg6mfu5"",""key"":""Kopp"",""value"":""Egen""}]}]"
6rw9q217s2kt72e,190,False,2025-09-16 08:52:19.976Z,2025-09-16 09:10:05.001Z,"[{""order_item_id"":""k3r5q9huiyte7ys"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""6dwrjph5ja66g59"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""p8qak6ute1xxjk8"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""9ggmiapvzt2cp5v"",""key"":""Melk"",""value"":""Havre""}]}]"
6x3logmerct5inm,159,False,2025-09-15 09:51:42.403Z,2025-09-15 10:12:03.047Z,"[{""order_item_id"":""brg0n056f917bc3"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[]}]"
6zmonh1vdx25fhz,197,False,2025-09-16 08:56:03.958Z,2025-09-16 09:10:02.921Z,"[{""order_item_id"":""uftdctdmjlstvfy"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[{""customization_id"":""pxgeeno1n2k3zm7"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""fy45q0r3ljvom8z"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
70ahjspipb0ycvw,143,False,2025-09-22 09:42:23.145Z,2025-09-22 09:58:35.583Z,"[{""order_item_id"":""ppog9cylrrbv11l"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
736i7kz2h91pss1,135,False,2025-09-18 08:32:48.412Z,2025-09-18 08:35:43.480Z,"[{""order_item_id"":""ekiwp0sk72a90to"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""nj2rq6nf4ytk549"",""key"":""Smak"",""value"":""Salt karamell""}]},{""order_item_id"":""gu0rt8g95joslr9"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""7yahm6yqzlbz0tu"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
75rhqkimytdgi34,224,False,2025-09-16 10:09:24.581Z,2025-09-16 10:21:10.577Z,"[{""order_item_id"":""64rsdq7fmz2tyoi"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""6j3k3pz0axpuisx"",""key"":""Kopp"",""value"":""Liten""}]}]"
788l3fmajul1ald,123,False,2025-09-23 08:54:23.354Z,2025-09-23 09:00:53.409Z,"[{""order_item_id"":""o6llala17afa2dw"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""721f21onm1ygiv8"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""axr5mzhpxitmcxp"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""ourejg0pzhbwv2y"",""key"":""Annet"",""value"":""Klippekort""}]}]"
7cr407kpdvn5flk,0,False,2025-09-08 09:50:13.318Z,2025-09-15 10:12:02.058Z,"[{""order_item_id"":""strp81enj8kj1ci"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
7cs63gg8jibmyb2,185,False,2025-09-16 08:49:00.970Z,2025-09-16 08:57:13.015Z,"[{""order_item_id"":""0269me8gxlmn3n2"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""231aa0hn9aq3azq"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""0uu2yo43gvawj30"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""xkawjavcs0xio0y"",""key"":""Annet"",""value"":""Klippekort""}]}]"
7dfjqysv4axuz2f,0,False,2025-09-08 09:14:37.728Z,2025-09-15 10:12:01.941Z,"[{""order_item_id"":""eh06hogtfbygvzn"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""5f7nspbel21hs44"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""q4zoucr2ve35j69"",""key"":""Melk"",""value"":""Lett""}]}]"
7ev37lq8koyedl8,141,False,2025-09-15 09:38:21.726Z,2025-09-15 10:12:02.948Z,"[{""order_item_id"":""031n0wv2hpdhrwu"",""item_id"":""qxbwk37iqt9hwgp"",""item_name"":""Is Matcha"",""customizations"":[]}]"
7g22komgx52nk1u,137,False,2025-09-15 09:35:05.071Z,2025-09-15 10:12:03.543Z,"[{""order_item_id"":""09xj7grb0yl6j2o"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""ytocp68xiwr3lnb"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
7gtv0rmmxumvlsv,0,False,2025-09-10 08:36:26.806Z,2025-09-15 10:12:02.719Z,"[{""order_item_id"":""895q5phpzl4m34i"",""item_id"":""nt3ioawktdf5t4e"",""item_name"":""Mocca"",""customizations"":[]}]"
7ke4elmvilda753,0,False,2025-09-09 08:59:03.005Z,2025-09-15 10:12:02.342Z,"[{""order_item_id"":""mfjr8s9asdu319b"",""item_id"":""g3tdiflci9jhyng"",""item_name"":""Cortado"",""customizations"":[{""customization_id"":""smxu3dqu6l9h0rq"",""key"":""Kopp"",""value"":""Liten""}]}]"
7knqfyw4a1mskrv,113,False,2025-09-22 08:24:25.421Z,2025-09-22 08:31:55.919Z,"[{""order_item_id"":""k58eyac38wi0bwl"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[{""customization_id"":""y2w1ku99g66l7zh"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
7mth7fzppb6w46y,140,False,2025-09-22 09:40:55.276Z,2025-09-22 09:48:23.532Z,"[{""order_item_id"":""9kv77fjz3clawir"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""t67pwuflj0idqtu"",""key"":""Melk"",""value"":""Havre""},{""customization_id"":""a04mgenzwo5t77z"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
7o072x8ird9d1hv,0,False,2025-09-08 07:11:52.361Z,2025-09-15 10:12:01.538Z,"[{""order_item_id"":""ma9jlf0ij9fov1a"",""item_id"":""btppdqik1t85orf"",""item_name"":""Cappuccino"",""customizations"":[]}]"
7ox4nk2zgn61zly,0,False,2025-09-08 07:17:22.401Z,2025-09-15 10:12:01.529Z,"[{""order_item_id"":""7u851g0gwd9vvtd"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""quacoeeh2ivg7ai"",""key"":""Smak"",""value"":""Vanilje""}]}]"
7wekeen5j23ygta,161,False,2025-09-15 09:52:22.215Z,2025-09-15 10:12:03.067Z,"[{""order_item_id"":""p9dioj6qtzvsqq8"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""jltdyxfxahjy74w"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
7x1pgenzdfb2dmh,0,False,2025-09-10 08:43:08.229Z,2025-09-15 10:12:02.737Z,"[{""order_item_id"":""a07qy008kpos1j7"",""item_id"":""e195eyq18gweg0j"",""item_name"":""Iste, Pasjonsfrukt"",""customizations"":[{""customization_id"":""38mi1e2dp4rnkcm"",""key"":""Kopp"",""value"":""Plastikkopp ""}]}]"
7y45aopd79eyije,0,False,2025-09-09 08:04:41.948Z,2025-09-15 10:12:02.150Z,"[{""order_item_id"":""1yc3js2auzgpdfy"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[]}]"
80x6mgd0rdx41gm,117,False,2025-09-22 08:27:27.157Z,2025-09-22 08:34:27.591Z,"[{""order_item_id"":""vc9ta74mflnhquh"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""gx21wjbejd5013k"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""jsx7kuonntdopm1"",""key"":""Ekstra"",""value"":""Espresso""}]}]"
85cb07gftuoqhiu,150,False,2025-09-22 09:46:54.403Z,2025-09-22 09:58:38.553Z,"[{""order_item_id"":""vm8m33gnnh9bx6i"",""item_id"":""sgu9ochsi20u0q6"",""item_name"":""Latte"",""customizations"":[{""customization_id"":""cy5mpnfi4y353ua"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""106cim5guhrisl7"",""key"":""Melk"",""value"":""Havre""}]}]"
86ozsqefuarm5af,0,False,2025-09-08 08:27:52.797Z,2025-09-15 10:12:01.854Z,"[{""order_item_id"":""xlva4p6qdfw1zzx"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
87v2vuwey2xxj32,0,False,2025-09-08 08:25:22.098Z,2025-09-15 10:12:01.836Z,"[{""order_item_id"":""y6jnufqmlyprayy"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""dhf7kn29hbxyowo"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
8abau2515frg89q,114,False,2025-09-22 08:25:09.611Z,2025-09-22 08:31:55.222Z,"[{""order_item_id"":""q0dwxf2pxknuod8"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[]}]"
8bmvitr1l4g8p6o,0,False,2025-09-10 06:41:53.987Z,2025-09-15 10:12:02.674Z,"[{""order_item_id"":""qhrb83m66g5bdmx"",""item_id"":""gdds3p52w0h5qgl"",""item_name"":""Espresso"",""customizations"":[]}]"
8egwlra7yh5rfy8,0,False,2025-09-08 07:30:51.913Z,2025-09-15 10:12:01.741Z,"[{""order_item_id"":""kg2belc3z771flo"",""item_id"":""3lcgplzn9do9zi3"",""item_name"":""Varm sjokolade u/krem"",""customizations"":[]}]"
8flwsc3pdgkz2nb,131,False,2025-09-18 08:29:18.917Z,2025-09-18 08:35:44.605Z,"[{""order_item_id"":""tpavmzmcabrjes6"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""bguubjr5pbd32og"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
8fubnlm2w9bj3wv,0,False,2025-09-08 07:24:18.314Z,2025-09-15 10:12:01.683Z,"[{""order_item_id"":""yt0zap93y4rqx7r"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""e8vtz2qeui7z58d"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""59whnos8ekmc4f8"",""key"":""Ekstra"",""value"":""Espresso""},{""customization_id"":""o7e9hybk1wh1nyf"",""key"":""Melk"",""value"":""Havre""}]}]"
8gu3d1gmyaybxy6,0,False,2025-09-09 10:02:56.228Z,2025-09-15 10:12:02.401Z,"[{""order_item_id"":""qx39gn568wgkn6b"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""0629jxqeyjogt93"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""ru2exvlyrm2630e"",""key"":""Annet"",""value"":""Klippekort""}]}]"
8kjx5n8r9ad3011,117,False,2025-09-25 08:52:28.107Z,2025-09-25 09:01:52.465Z,"[{""order_item_id"":""df696c86w9abt9d"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""u8vo1kchyiqo5u7"",""key"":""Smak"",""value"":""Salt karamell""},{""customization_id"":""q3qdjmzxdbk3b83"",""key"":""Kopp"",""value"":""Egen""}]}]"
8l5k2dxu3rrgxri,127,False,2025-09-25 09:40:54.500Z,2025-09-25 09:58:54.195Z,"[{""order_item_id"":""1gjmcx6qvolfp8h"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""qdjehglqkqbe14t"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
8mf2z9ytph31rm3,162,False,2025-09-22 09:59:20.604Z,2025-09-22 10:15:04.047Z,"[{""order_item_id"":""pbiwzl4zcxug8nk"",""item_id"":""yl4u4wnyvp9dnur"",""item_name"":""Mocca Islatte"",""customizations"":[{""customization_id"":""nbx3ynhcs0yzhj0"",""key"":""Smak"",""value"":""Salt karamell""}]}]"
8ox776qozdxt8ak,0,False,2025-09-08 09:47:01.148Z,2025-09-15 10:12:02.138Z,"[{""order_item_id"":""izu9yo4mbdml7ff"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
8pn13nyq2k7qtbt,126,False,2025-09-25 09:38:56.422Z,2025-09-25 09:53:48.234Z,"[{""order_item_id"":""6kajafdwugeerb8"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""e4fqfwpzqetdbqs"",""key"":""Smak"",""value"":""Hassel""}]}]"
8u8nlz6rltu5vg7,0,False,2025-09-08 09:52:33.049Z,2025-09-15 10:12:02.240Z,"[{""order_item_id"":""bm46g0gftl91psd"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[]}]"
8yh490gr7txo98v,0,False,2025-09-09 10:18:12.703Z,2025-09-15 10:12:02.513Z,"[{""order_item_id"":""2zhlx5am6pzukyx"",""item_id"":""yl4u4wnyvp9dnur"",""item_name"":""Mocca Islatte"",""customizations"":[{""customization_id"":""jf080l1fkqtpapl"",""key"":""Kopp"",""value"":""Stor""}]}]"
91ac8dnumt4ohzr,102,False,2025-09-25 08:31:05.715Z,2025-09-25 08:41:29.749Z,"[{""order_item_id"":""tfthc3n5drpqwp1"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""t57l44oql1i9iy8"",""key"":""Kopp"",""value"":""Egen""}]}]"
91qp0eymrqlaigp,110,False,2025-09-25 08:38:34.815Z,2025-09-25 08:50:30.807Z,"[{""order_item_id"":""2ttrew13llfcek3"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""dw1p8srexe4nch1"",""key"":""Smak"",""value"":""Vanilje""},{""customization_id"":""u5ajwd3923nn1nm"",""key"":""Melk"",""value"":""Laktosefri""}]}]"
94l28a9jh0pyjvz,180,False,2025-09-16 08:24:03.214Z,2025-09-16 08:32:49.633Z,"[{""order_item_id"":""fu19qa8nfvxqdkm"",""item_id"":""0vnkdn968vq64f4"",""item_name"":""Chai Latte"",""customizations"":[{""customization_id"":""v5ytht5p40en7f9"",""key"":""Annet"",""value"":""Klippekort""}]}]"
94mh7k9x09w9dm3,125,False,2025-09-25 09:38:26.734Z,2025-09-25 09:53:48.792Z,"[{""order_item_id"":""pg37eha4ik26wy0"",""item_id"":""cc2el8aic3uf906"",""item_name"":""Islatte"",""customizations"":[{""customization_id"":""34awftftqsbwsbh"",""key"":""Smak"",""value"":""Hassel""}]}]"
9e94w5g8hqvm268,112,False,2025-09-18 07:17:30.266Z,2025-09-18 07:32:37.496Z,"[{""order_item_id"":""3iff8sgc9xl3smn"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""lb8n5pzgpunx5k0"",""key"":""Annet"",""value"":""Bursdag""},{""customization_id"":""iovcz060qfdthx8"",""key"":""Kopp"",""value"":""Egen""}]}]"
9hnu09avmf2po0h,220,False,2025-09-16 10:06:33.292Z,2025-09-16 10:21:12.266Z,"[{""order_item_id"":""cjeqgqxegt8k07j"",""item_id"":""fpj4exydv7pnw8j"",""item_name"":""Karamell Frappe"",""customizations"":[{""customization_id"":""y4yw4z0ryy292za"",""key"":""Melk"",""value"":""Laktosefri""}]}]"
9j4m08n3d3gbqml,128,False,2025-09-23 08:59:52.306Z,2025-09-23 09:03:50.555Z,"[{""order_item_id"":""g3prah6ndj8vbia"",""item_id"":""e4s89pfkij3inth"",""item_name"":""Varm Sjokolade m/krem"",""customizations"":[{""customization_id"":""aegtyowl8l8ln1e"",""key"":""Kopp"",""value"":""Egen""},{""customization_id"":""7s6tj0bdu40z711"",""key"":""Annet"",""value"":""Bursdag""}]}]"
